OccurrenceID	TaxonID	Event ID	Institution Code	Collection Code	Catalog Number	Sex	LifeStage	Reproductive Condition	Behavior	Establishment Means	Remarks	Count of Individuals	Preparations	FieldNotes	Sampling Protocol	Sampling Effort	Recorded By	Identified By	Date Identified	Event Date	Modified Date	Locality	Decimal Latitude	Decimal Longitude	Verbatim Latitude	Verbatim Longitude	Verbatim Elevation
15157	Tabernaemontana pachysiphon																					Africa (tropical)					
15158	Tabernaemontana psychotriaefolia																					South America (tropical)					
15159	Tabernaemontana undulata																					South America (tropical)					
15160	Tabernaemontana ventricosa																					Africa (extratropical)					
15161	Tachigali cavipes																					South America (tropical)					
15162	Tachigali cavipes																					South America (tropical)					
15163	Tachigali chrysophylla																					South America (tropical)					
15164	Tachigali chrysophylla																					South America (tropical)					
15165	Tachigali chrysophylla																					South America (tropical)					
15166	Tachigali chrysophylla																					South America (tropical)					
15167	Tachigali colombiana																					South America (tropical)					
15168	Tachigali guianensis																					South America (tropical)					
15169	Tachigali guianensis																					South America (tropical)					
15170	Tachigali hypoleuca																					South America (tropical)					
15171	Tachigali micrantha																					South America (tropical)					
15172	Tachigali multijuga																					South America (extratropical)					
15173	Tachigali multijuga																					South America (tropical)					
15174	Tachigali myrmecophila																					South America (tropical)					
15175	Tachigali myrmecophila																					South America (tropical)					
15176	Tachigali myrmecophila																					South America (tropical)					
15177	Tachigali myrmecophila																					South America (tropical)					
15178	Tachigali myrmecophila																					South America (tropical)					
15179	Tachigali paniculata																					South America (tropical)					
15180	Tachigali paniculata																					South America (tropical)					
15181	Tachigali paniculata																					South America (tropical)					
15182	Tachigali paniculata																					South America (tropical)					
15183	Tachigali peruviana																					South America (tropical)					
15184	Tachigali polyphylla																					South America (tropical)					
15185	Tachigali polyphylla																					South America (tropical)					
15186	Tachigali setifera																					South America (tropical)					
15187	Tachigali versicolor																					Central America (tropical)					
15188	Taiwania flousiana																					China					
15189	Talipariti elatum																					South America (tropical)					
15190	Talipariti tiliaceum																					South America (tropical)					
15191	Talipariti tiliaceum																					Central America (tropical)					
15192	Talipariti tiliaceum																					South America (tropical)					
15193	Talisia elephantipes																					South America (tropical)					
15194	Talisia esculenta																					South America (extratropical)					
15195	Talisia esculenta																					South America (tropical)					
15196	Talisia esculenta																					South America (tropical)					
15197	Talisia esculenta																					South America (tropical)					
15198	Talisia floresii																					Central America (tropical)					
15199	Talisia macrophylla																					Mexico					
15200	Talisia megaphylla																					South America (tropical)					
15201	Talisia microphylla																					South America (tropical)					
15202	Talisia microphylla																					South America (tropical)					
15203	Talisia olivaeformis																					Central America (tropical)					
15204	Talisia olivaeformis																					Mexico					
15205	Talisia pedicellaris																					South America (tropical)					
15206	Talisia reticulata																					South America (tropical)					
15207	Talisia squarrosa																					South America (tropical)					
15208	Talisia squarrosa																					South America (tropical)					
15209	Talisia sylvatica																					South America (tropical)					
15210	Talisia sylvatica																					South America (tropical)					
15211	Tamarindus indica																					India					
15212	Tamarindus indica																					Africa (tropical)					
15213	Tamarindus indica																					Africa (tropical)					
15214	Tamarindus indica																					Africa (tropical)					
15215	Tamarindus indica																					Africa (extratropical)					
15216	Tamarix aphylla																					Africa (tropical)					
15217	Tamarix aphylla																					Africa (tropical)					
15218	Tamarix usneoides																					India					
15219	Tambourissa thouvenotii																					Madagascar					
15220	Tambourissa thouvenotii																					Madagascar					
15221	Tannodia swynnertonii																					Africa (extratropical)					
15222	Tapirira guianensis																					South America (tropical)					
15223	Tapirira guianensis																					South America (tropical)					
15224	Tapirira guianensis																					South America (tropical)					
15225	Tapirira guianensis																					South America (tropical)					
15226	Tapirira guianensis																					South America (tropical)					
15227	Tapirira guianensis																					South America (tropical)					
15228	Tapirira guianensis																					South America (tropical)					
15229	Tapirira guianensis																					South America (tropical)					
15230	Tapirira obtusa																					South America (tropical)					
15231	Tapura acreana																					South America (tropical)					
15232	Tapura capitulifera																					South America (tropical)					
15233	Tapura capitulifera																					South America (tropical)					
15234	Tapura guianensis																					South America (tropical)					
15235	Taralea oppositifolia																					South America (tropical)					
15236	Taralea oppositifolia																					South America (tropical)					
15237	Taralea oppositifolia																					South America (tropical)					
15238	Tarchonanthus camphoratus																					Africa (extratropical)					
15239	Tarenna incerta																					China					
15240	Tarenna incerta																					China					
15241	Tarenna incerta																					China					
15242	Tarenna incerta																					China					
15243	Tarenna neurophylla																					Africa (extratropical)					
15244	Tarenna pavettoides																					Africa (extratropical)					
15245	Taxodium distichum																					NorthAmerica					
15246	Taxus baccata																					Europe					
15247	Taxus baccata																					Europe					
15248	Taxus brevifolia																					NorthAmerica					
15249	Taxus chinensis																					China					
15250	Taxus chinensis																					China					
15251	Taxus chinensis																					China					
15252	Taxus chinensis																					China					
15253	Taxus cuspidata																					China					
15254	Taxus grandis																					China					
15255	Taxus grandis																					China					
15256	Teclea nobilis																					Africa (extratropical)					
15257	Tecoma azaliaceae																					South America (extratropical)					
15258	Tecoma azaliaceae																					South America (extratropical)					
15259	Tecoma curialis																					South America (extratropical)					
15260	Tecoma curialis																					South America (extratropical)					
15261	Tecoma insignis																					South America (extratropical)					
15262	Tecoma insignis																					South America (extratropical)					
15263	Tecoma peroba																					South America (tropical)					
15264	Tecoma peroba																					South America (tropical)					
15265	Tecoma peroba																					South America (extratropical)					
15266	Tecoma peroba																					South America (tropical)					
15267	Tecoma stans																					South America (extratropical)					
15268	Tecoma stans																					South America (tropical)					
15269	Tectona grandis																					China					
15270	Tectona grandis																					India					
15271	Tectona grandis																					Australia/PNG (tropical)					
15272	Tectona grandis																					Africa (tropical)					
15273	Tectona grandis																					Africa (tropical)					
15274	Tectona grandis																					Africa (tropical)					
15275	Tectona grandis																					Africa (tropical)					
15276	Tectona grandis																					Africa (tropical)					
15277	Tectona grandis																					Africa (tropical)					
15278	Tectona grandis																					Africa (tropical)					
15279	Tectona grandis																					Africa (tropical)					
15280	Tectona grandis																					Africa (tropical)					
15281	Tectona grandis																					Africa (tropical)					
15282	Tectona grandis																					Africa (tropical)					
15283	Tectona grandis																					Africa (tropical)					
15284	Tectona grandis																					Africa (tropical)					
15285	Tectona grandis																					Africa (tropical)					
15286	Tectona grandis																					Africa (tropical)					
15287	Tectona grandis																					Africa (tropical)					
15288	Tectona grandis																					Africa (tropical)					
15289	Tectona grandis																					Africa (tropical)					
15290	Tectona grandis																					Africa (tropical)					
15291	Tectona grandis																					Africa (tropical)					
15292	Tectona grandis																					Africa (tropical)					
15293	Tectona grandis																					Africa (tropical)					
15294	Tectona grandis																					Africa (tropical)					
15295	Tectona grandis																					Africa (tropical)					
15296	Tectona grandis																					Africa (tropical)					
15297	Tectona grandis																					Africa (tropical)					
15298	Tectona grandis																					Africa (tropical)					
15299	Tectona grandis																					Africa (tropical)					
15300	Tectona grandis																					Africa (tropical)					
15301	Tectona grandis																					Africa (tropical)					
15302	Tectona grandis																					Africa (tropical)					
15303	Tectona grandis																					Africa (tropical)					
15304	Tectona grandis																					Africa (tropical)					
15305	Tectona hamiltoniana																					India					
15306	Teijsmanniodendron ahernianum																					South-East Asia (tropical)					
15307	Teijsmanniodendron ahernianum																					Australia/PNG (tropical)					
15308	Teijsmanniodendron bogoriense																					South-East Asia (tropical)					
15309	Teijsmanniodendron bogoriense																					Australia/PNG (tropical)					
15310	Teijsmanniodendron hollrungii																					Australia/PNG (tropical)					
15311	Teijsmanniodendron novoguineense																					Australia/PNG (tropical)					
15312	Teijsmanniodendron pteropodum																					South-East Asia (tropical)					
15313	Teijsmanniodendron simplicifolium																					South-East Asia (tropical)					
15314	Terminalia acuminata																					South America (extratropical)					
15315	Terminalia aemula																					South-East Asia					
15316	Terminalia alata																					South-East Asia					
15317	Terminalia amazonia																					South America (tropical)					
15318	Terminalia amazonia																					South America (tropical)					
15319	Terminalia amazonia																					Central America (tropical)					
15320	Terminalia amazonia																					South America (tropical)					
15321	Terminalia amazonia																					South America (tropical)					
15322	Terminalia amazonia																					South America (tropical)					
15323	Terminalia amazonia																					South America (tropical)					
15324	Terminalia amazonia																					South America (tropical)					
15325	Terminalia amazonia																					South America (tropical)					
15326	Terminalia amazonia																					South America (tropical)					
15327	Terminalia amazonia																					Central America (tropical)					
15328	Terminalia amazonia																					South America (tropical)					
15329	Terminalia arenicola																					Australia/PNG (tropical)					
15330	Terminalia argentea																					South America (tropical)					
15331	Terminalia argentea																					South America (tropical)					
15332	Terminalia arjuna																					India					
15333	Terminalia arjuna																					Africa (tropical)					
15334	Terminalia australis																					South America (extratropical)					
15335	Terminalia belirica																					India					
15336	Terminalia brasiliensis																					South America (extratropical)					
15337	Terminalia brasiliensis																					South America (tropical)					
15338	Terminalia brassii																					Oceania					
15339	Terminalia brassii																					Oceania					
15340	Terminalia brassii																					South-East Asia					
15341	Terminalia brassii																					Australia/PNG (tropical)					
15342	Terminalia calamansanay																					South-East Asia					
15343	Terminalia calamansanay																					Australia/PNG (tropical)					
15344	Terminalia canaliculata																					Australia/PNG (tropical)					
15345	Terminalia catappa																					South America (tropical)					
15346	Terminalia catappa																					South America (tropical)					
15347	Terminalia catappa																					South America (tropical)					
15348	Terminalia catappa																					India					
15349	Terminalia catappa																					South-East Asia					
15350	Terminalia catappa																					Australia/PNG (tropical)					
15351	Terminalia catappa																					Africa (tropical)					
15352	Terminalia chebula																					India					
15353	Terminalia complanata																					Australia/PNG (tropical)					
15354	Terminalia complanata																					Australia/PNG (tropical)					
15355	Terminalia complanata																					Australia/PNG (tropical)					
15356	Terminalia copelandi																					Australia/PNG (tropical)					
15357	Terminalia dichotoma																					South America (tropical)					
15358	Terminalia dichotoma																					South America (tropical)					
15359	Terminalia dichotoma																					South America (tropical)					
15360	Terminalia fagifolia																					South America (extratropical)					
15361	Terminalia faveolata																					Australia/PNG (tropical)					
15362	Terminalia foetidissima																					South-East Asia (tropical)					
15363	Terminalia foetidissima																					South-East Asia (tropical)					
15364	Terminalia gazensis																					Africa (extratropical)					
15365	Terminalia glaucescens																					Africa (tropical)					
15366	Terminalia guyanensis																					South America (tropical)					
15367	Terminalia guyanensis																					South America (tropical)					
15368	Terminalia guyanensis																					South America (tropical)					
15369	Terminalia guyanensis																					South America (tropical)					
15370	Terminalia guyanensis																					South America (tropical)					
15371	Terminalia hainanensis																					China					
15372	Terminalia hainanensis																					China					
15373	Terminalia hypargyrea																					Australia/PNG (tropical)					
15376	Terminalia ivorensis																					Africa (tropical)					
15377	Terminalia ivorensis																					South-East Asia					
15378	Terminalia ivorensis																					Africa (tropical)					
15379	Terminalia ivorensis																					Africa (tropical)					
15380	Terminalia ivorensis																					Africa (tropical)					
15381	Terminalia ivorensis																					Africa (tropical)					
15382	Terminalia ivorensis																					Africa (tropical)					
15383	Terminalia ivorensis																					Africa (tropical)					
15384	Terminalia ivorensis																					Africa (tropical)					
15385	Terminalia ivorensis																					Africa (tropical)					
15386	Terminalia ivorensis																					Africa (tropical)					
15387	Terminalia ivorensis																					Africa (tropical)					
15388	Terminalia ivorensis																					Africa (tropical)					
15389	Terminalia ivorensis																					Africa (tropical)					
15390	Terminalia ivorensis																					Africa (tropical)					
15391	Terminalia ivorensis																					Africa (tropical)					
15392	Terminalia ivorensis																					Africa (tropical)					
15393	Terminalia kaernbachii																					Australia/PNG (tropical)					
15394	Terminalia kuhlmannii																					South America (extratropical)					
15395	Terminalia longespicata																					Australia/PNG (tropical)					
15396	Terminalia lucida																					South America (tropical)					
15397	Terminalia macroptera																					Africa (extratropical)					
15398	Terminalia macroptera																					Africa (tropical)					
15399	Terminalia manii																					India					
15400	Terminalia mantaly																					Madagascar					
15401	Terminalia mantaly																					Madagascar					
15402	Terminalia mantaly																					Madagascar					
15403	Terminalia mantaly																					Madagascar					
15404	Terminalia mantaly																					Madagascar					
15405	Terminalia melanocarpa																					Australia/PNG (tropical)					
15406	Terminalia microcarpa																					Australia					
15407	Terminalia microcarpa																					Australia/PNG (tropical)					
15408	Terminalia microcarpa																					Australia/PNG (tropical)					
15409	Terminalia mollis																					Africa (extratropical)					
15410	Terminalia oblonga																					Central America (tropical)					
15411	Terminalia oblonga																					South America (tropical)					
15412	Terminalia oblonga																					South America (tropical)					
15413	Terminalia oblonga																					South America (tropical)					
15414	Terminalia oblonga																					South America (tropical)					
15415	Terminalia oblonga																					South America (tropical)					
15416	Terminalia porphyrocarpa																					Australia/PNG (tropical)					
15417	Terminalia porphyrocarpa																					Australia/PNG (tropical)					
15418	Terminalia procera																					India					
15419	Terminalia prunioides																					Africa (tropical)					
15420	Terminalia pterocarpa																					Oceania					
15421	Terminalia randii																					Africa (extratropical)					
15422	Terminalia richii																					Oceania					
15423	Terminalia rubiginosa																					Australia/PNG (tropical)					
15424	Terminalia sepicana																					Australia/PNG (tropical)					
15425	Terminalia sericea																					Africa (extratropical)					
15426	Terminalia solomonensis																					Australia/PNG (tropical)					
15427	Terminalia stenostachya																					Africa (extratropical)					
15428	Terminalia subspathulata																					South-East Asia (tropical)					
15429	Terminalia subspathulata																					South-East Asia (tropical)					
15430	Terminalia superba																					Africa (tropical)					
15431	Terminalia superba																					Africa (tropical)					
15432	Terminalia superba																					South-East Asia					
15433	Terminalia superba																					Africa (tropical)					
15434	Terminalia superba																					Africa (tropical)					
15435	Terminalia superba																					Africa (tropical)					
15436	Terminalia superba																					Africa (tropical)					
15437	Terminalia superba																					Africa (tropical)					
15438	Terminalia superba																					Africa (tropical)					
15439	Terminalia superba																					Africa (tropical)					
15440	Terminalia superba																					Africa (tropical)					
15441	Terminalia superba																					Africa (tropical)					
15442	Terminalia superba																					Africa (tropical)					
15443	Terminalia superba																					Africa (tropical)					
15444	Terminalia superba																					Africa (tropical)					
15445	Terminalia superba																					Africa (tropical)					
15446	Terminalia superba																					Africa (tropical)					
15447	Terminalia superba																					Africa (tropical)					
15448	Terminalia superba																					Africa (tropical)					
15449	Terminalia superba																					Africa (tropical)					
15450	Terminalia superba																					Africa (tropical)					
15451	Terminalia superba																					Africa (tropical)					
15452	Terminalia superba																					Africa (tropical)					
15453	Terminalia superba																					Africa (tropical)					
15454	Terminalia superba																					Africa (tropical)					
15455	Terminalia superba																					Africa (tropical)					
15456	Terminalia superba																					Africa (tropical)					
15457	Terminalia superba																					Africa (tropical)					
15458	Terminalia superba																					Africa (tropical)					
15459	Terminalia superba																					Africa (tropical)					
15460	Terminalia superba																					Africa (tropical)					
15461	Terminalia superba																					Africa (tropical)					
15462	Terminalia superba																					Africa (tropical)					
15463	Terminalia superba																					Africa (tropical)					
15464	Terminalia superba																					Africa (tropical)					
15465	Terminalia superba																					Africa (tropical)					
15466	Terminalia superba																					Africa (tropical)					
15467	Terminalia superba																					Africa (tropical)					
15468	Terminalia superba																					Africa (tropical)					
15469	Terminalia superba																					Africa (tropical)					
15470	Terminalia superba																					Africa (tropical)					
15471	Terminalia superba																					Africa (tropical)					
15472	Terminalia superba																					Africa (tropical)					
15473	Terminalia superba																					Africa (tropical)					
15474	Terminalia superba																					Africa (tropical)					
15475	Terminalia superba																					Africa (tropical)					
15476	Terminalia superba																					Africa (tropical)					
15477	Terminalia superba																					Africa (tropical)					
15478	Terminalia superba																					Africa (tropical)					
15479	Terminalia superba																					Africa (tropical)					
15480	Terminalia superba																					Africa (tropical)					
15481	Terminalia superba																					Africa (tropical)					
15482	Terminalia superba																					Africa (tropical)					
15483	Terminalia superba																					Africa (tropical)					
15484	Terminalia superba																					Africa (tropical)					
15485	Terminalia superba																					Africa (tropical)					
15486	Terminalia superba																					Africa (tropical)					
15487	Terminalia superba																					Africa (tropical)					
15488	Terminalia tetrandra																					Madagascar					
15489	Terminalia tetrandra																					Madagascar					
15490	Terminalia tomentosa																					Africa (extratropical)					
15491	Terminalia triflora																					South America (extratropical)					
15492	Terminalia triflora																					South America (extratropical)					
15494	Terminaliopsis tetrandus																					Madagascar					
15495	Ternstroemia bancana																					South-East Asia (tropical)					
15496	Ternstroemia brasiliensis																					South America (extratropical)					
15497	Ternstroemia browniana																					South America (tropical)					
15498	Ternstroemia cherryi																					Australia/PNG (tropical)					
15499	Ternstroemia cherryi																					Australia/PNG (tropical)					
15500	Ternstroemia congestiflora																					South America (extratropical)					
15501	Ternstroemia dentata																					South America (tropical)					
15502	Ternstroemia elongata																					South-East Asia (tropical)					
15503	Ternstroemia gymnanthera																					China					
15504	Ternstroemia gymnanthera																					China					
15505	Ternstroemia gymnanthera																					China					
15506	Tessaria integrifolia																					South America (extratropical)					
15507	Tessmannia africana																					Africa (tropical)					
15508	Tessmannia africana																					Africa (tropical)					
15509	Tessmannia lescrauwaetii																					Africa (tropical)					
15510	Testulea gabonensis																					Africa (tropical)					
15511	Testulea gabonensis																					Africa (tropical)					
15512	Testulea gabonensis																					Africa (tropical)					
15513	Testulea gabonensis																					Africa (tropical)					
15514	Testulea gabonensis																					Africa (tropical)					
15515	Testulea gabonensis																					Africa (tropical)					
15516	Testulea gabonensis																					Africa (tropical)					
15517	Testulea gabonensis																					Africa (tropical)					
15518	Testulea gabonensis																					Africa (tropical)					
15519	Testulea gabonensis																					Africa (tropical)					
15520	Tetraberlinia bifoliolata																					Africa (tropical)					
15521	Tetraberlinia bifoliolata																					Africa (tropical)					
15522	Tetraberlinia bifoliolata																					Africa (tropical)					
15523	Tetraberlinia bifoliolata																					Africa (tropical)					
15524	Tetraberlinia bifoliolata																					Africa (tropical)					
15525	Tetraberlinia bifoliolata																					Africa (tropical)					
15526	Tetraberlinia bifoliolata																					Africa (tropical)					
15527	Tetraberlinia bifoliolata																					Africa (tropical)					
15528	Tetraberlinia bifoliolata																					Africa (tropical)					
15529	Tetraberlinia bifoliolata																					Africa (tropical)					
15530	Tetraberlinia bifoliolata																					Africa (tropical)					
15531	Tetraberlinia bifoliolata																					Africa (tropical)					
15532	Tetraberlinia bifoliolata																					Africa (tropical)					
15533	Tetraberlinia tubmaniana																					Africa (tropical)					
15534	Tetraberlinia tubmaniana																					Africa (tropical)					
15535	Tetraberlinia tubmaniana																					Africa (tropical)					
15536	Tetraberlinia tubmaniana																					Africa (tropical)					
15537	Tetraberlinia tubmaniana																					Africa (tropical)					
15538	Tetraberlinia tubmaniana																					Africa (tropical)					
15539	Tetracentron sinense																					China					
15540	Tetraclinis articulata																					Africa (extratropical)					
15541	Tetraclinis articulata																					Africa (extratropical)					
15542	Tetradium fraxinifolium																					India					
15543	Tetragastris altissima																					South America (tropical)					
15544	Tetragastris altissima																					South America (tropical)					
15545	Tetragastris altissima																					South America (tropical)					
15546	Tetragastris altissima																					South America (tropical)					
15547	Tetragastris altissima																					South America (tropical)					
15548	Tetragastris altissima																					South America (tropical)					
15549	Tetragastris altissima																					South America (tropical)					
15550	Tetragastris balsamifera																					South America (tropical)					
15551	Tetragastris hostmannii																					South America (tropical)					
15552	Tetragastris hostmannii																					South America (tropical)					
15554	Tetragastris panamensis																					South America (tropical)					
15555	Tetragastris panamensis																					South America (tropical)					
15556	Tetragastris panamensis																					South America (tropical)					
15557	Tetragastris panamensis																					South America (tropical)					
15558	Tetragastris panamensis																					South America (tropical)					
15559	Tetragastris panamensis																					South America (tropical)					
15560	Tetragastris panamensis																					Central America (tropical)					
15561	Tetragastris panamensis																					Central America (tropical)					
15562	Tetragastris panamensis																					South America (tropical)					
15563	Tetrameles nudiflora																					Australia/PNG (tropical)					
15564	Tetrameles nudiflora																					Australia/PNG (tropical)					
15565	Tetrameles nudiflora																					Australia/PNG (tropical)					
15566	Tetrameles nudiflora																					Australia/PNG (tropical)					
15567	Tetrameles nudiflora																					Australia/PNG (tropical)					
15568	Tetramerista glabra																					South-East Asia (tropical)					
15569	Tetramerista glabra																					South-East Asia (tropical)					
15570	Tetramerista glabra																					South-East Asia (tropical)					
15571	Tetrapleura tetraptera																					Africa (tropical)					
15572	Tetrapleura tetraptera																					Africa (tropical)					
15573	Tetrapleura tetraptera																					Africa (tropical)					
15574	Tetrapleura tetraptera																					Africa (extratropical)					
15575	Tetrapleura tetraptera																					Africa (tropical)					
15576	Tetrasynandra laxiflora																					Australia					
15577	Tetrathylacium macrophyllum																					South America (tropical)					
15578	Tetrorchidium didymostemon																					Africa (tropical)					
15579	Tetrorchidium rotundatum																					Mexico					
15580	Theobroma cacao																					South America (tropical)					
15581	Theobroma cacao																					South America (tropical)					
15582	Theobroma obovatum																					South America (tropical)					
15583	Theobroma speciosum																					South America (tropical)					
15584	Theobroma speciosum																					South America (tropical)					
15585	Theobroma subincanum																					South America (tropical)					
15586	Theobroma sylvestre																					South America (tropical)					
15587	Thespesia garckeana																					Africa (extratropical)					
15588	Thespesia populnea																					South America (tropical)					
15589	Thespesia populnea																					South America (tropical)					
15590	Thespesia populnea																					Africa (tropical)					
15591	Thevetia ovata																					Mexico					
15592	Thouinia paucidentata																					Mexico					
15593	Thouinia serrata																					Mexico					
15594	Thouinia striata																					Central America (tropical)					
15595	Thouinidium decandrum																					Central America (tropical)					
15596	Thuja occidentalis																					NorthAmerica					
15597	Thuja orientalis																					China					
15598	Thuja orientalis																					China					
15599	Thuja orientalis																					China					
15600	Thuja orientalis																					China					
15601	Thuja plicata																					NorthAmerica					
15602	Thyrsodium guianense																					South America (tropical)					
15603	Thyrsodium guianense																					South America (tropical)					
15604	Thyrsodium spruceanum																					South America (extratropical)					
15605	Thyrsodium spruceanum																					South America (tropical)					
15606	Tibouchina candolleana																					South America (extratropical)					
15607	Tibouchina mutabilis																					South America (extratropical)					
15608	Tieghemella africana																					Africa (tropical)					
15609	Tieghemella africana																					Africa (tropical)					
15610	Tieghemella africana																					Africa (tropical)					
15611	Tieghemella africana																					Africa (tropical)					
15612	Tieghemella africana																					Africa (tropical)					
15613	Tieghemella africana																					Africa (tropical)					
15614	Tieghemella africana																					Africa (tropical)					
15615	Tieghemella africana																					Africa (tropical)					
15616	Tieghemella africana																					Africa (tropical)					
15617	Tieghemella heckelii																					Africa (tropical)					
15618	Tieghemella heckelii																					Africa (tropical)					
15619	Tieghemella heckelii																					Africa (tropical)					
15620	Tieghemella heckelii																					Africa (tropical)					
15621	Tieghemella heckelii																					Africa (tropical)					
15622	Tieghemella heckelii																					Africa (tropical)					
15623	Tieghemella heckelii																					Africa (tropical)					
15624	Tieghemella heckelii																					Africa (tropical)					
15625	Tieghemella heckelii																					Africa (tropical)					
15626	Tieghemella heckelii																					Africa (tropical)					
15627	Tieghemella heckelii																					Africa (tropical)					
15628	Tieghemella heckelii																					Africa (tropical)					
15630	Tilia americana																					NorthAmerica					
15631	Tilia amurensis																					China					
15632	Tilia amurensis																					China					
15633	Tilia amurensis																					China					
15634	Tilia cordata																					Europe					
15635	Tilia endochrysea																					China					
15636	Tilia endochrysea																					China					
15637	Tilia europaea																					Europe					
15638	Tilia japonica																					China					
15639	Tilia mandshurica																					China					
15640	Tilia mandshurica																					China					
15641	Tilia miqueliana																					China					
15642	Tilia moltkei																					South America (extratropical)					
15643	Tilia oliveri																					China					
15644	Tilia platyphyllos																					Europe					
15645	Tilia tuan																					China					
15646	Tilia tuan																					China					
15647	Timonius borneensis																					South-East Asia (tropical)					
15648	Timonius borneensis																					South-East Asia (tropical)					
15649	Timonius compressicaulis																					South-East Asia (tropical)					
15650	Timonius timon																					Australia/PNG (tropical)					
15651	Timonius timon																					Australia/PNG (tropical)					
15652	Timonius wallichianus																					South-East Asia (tropical)					
15653	Tinopsis apiculata																					Madagascar					
15654	Tipuana tipu																					South America (extratropical)					
15655	Tipuana tipu																					South America (extratropical)					
15656	Tipuana tipu																					South America (tropical)					
15657	Tocoyena williamsii																					South America (tropical)					
15658	Toechima erythrocarpum																					Australia/PNG (tropical)					
15659	Tonduzia longifolia																					Mexico					
15660	Toona ciliata																					Australia					
15661	Toona ciliata																					Australia					
15662	Toona ciliata																					Australia/PNG (tropical)					
15663	Toona ciliata																					Australia/PNG (tropical)					
15664	Toona ciliata																					Australia/PNG (tropical)					
15665	Toona ciliata																					Australia					
15666	Toona sinensis																					China					
15667	Toona sinensis																					China					
15668	Toona sinensis																					China					
15669	Toona sureni																					China					
15670	Toona sureni																					China					
15671	Toona sureni																					Australia/PNG (tropical)					
15672	Torreya grandis																					China					
15673	Toulicia eriocarpa																					South America (tropical)					
15674	Toulicia guianensis																					South America (extratropical)					
15675	Toulicia guianensis																					South America (tropical)					
15676	Toulicia laevigata																					South America (extratropical)					
15677	Toulicia pulvinata																					South America (tropical)					
15678	Toulicia pulvinata																					South America (tropical)					
15679	Tournefortia fuliginosa																					South America (tropical)					
15680	Touroulia guianensis																					South America (tropical)					
15681	Touroulia guianensis																					South America (tropical)					
15682	Tovomita carinata																					South America (tropical)					
15683	Tovomita choisyana																					South America (tropical)					
15684	Tovomita choisyana																					South America (tropical)					
15685	Tovomita gracilipes																					South America (tropical)					
15686	Tovomita guianensis																					South America (tropical)					
15687	Tovomita macrophylla																					South America (tropical)					
15688	Tovomita umbellata																					South America (tropical)					
15689	Trattinnickia aspera																					Central America (tropical)					
15690	Trattinnickia burserifolia																					South America (tropical)					
15691	Trattinnickia burserifolia																					South America (tropical)					
15692	Trattinnickia burserifolia																					South America (tropical)					
15693	Trattinnickia burserifolia																					South America (tropical)					
15694	Trattinnickia demerarae																					South America (tropical)					
15695	Trattinnickia demerarae																					South America (tropical)					
15696	Trattinnickia demerarae																					South America (tropical)					
15697	Trattinnickia glaziovii																					South America (tropical)					
15698	Trattinnickia glaziovii																					South America (tropical)					
15699	Trattinnickia lawrancei																					South America (tropical)					
15700	Trattinnickia peruviana																					South America (tropical)					
15701	Trattinnickia rhoifolia																					South America (tropical)					
15702	Trattinnickia rhoifolia																					South America (tropical)					
15703	Trattinnickia rhoifolia																					South America (tropical)					
15704	Trattinnickia rhoifolia																					South America (tropical)					
15705	Trattinnickia rhoifolia																					South America (tropical)					
15706	Trattinnickia rhoifolia																					South America (tropical)					
15707	Trattinnickia rhoifolia																					South America (tropical)					
15709	Trema integerrima																					South America (tropical)					
15710	Trema micrantha																					Central America (tropical)					
15711	Trema micrantha																					Central America (tropical)					
15712	Trema micrantha																					South America (tropical)					
15713	Trema micrantha																					Mexico					
15714	Trema micrantha																					South America (tropical)					
15715	Trema orientalis																					Australia/PNG (tropical)					
15716	Trema orientalis																					Australia/PNG (tropical)					
15717	Trema orientalis																					South-East Asia (tropical)					
15718	Trema orientalis																					South-East Asia (tropical)					
15719	Trema orientalis																					South-East Asia (tropical)					
15720	Trema orientalis																					Africa (tropical)					
15721	Trema tomentosa																					Australia/PNG (tropical)					
15722	Trema tomentosa																					Australia/PNG (tropical)					
15723	Trema tomentosa																					Australia/PNG (tropical)					
15724	Trewia nudiflora																					India					
15725	Tricalysia singularis																					South-East Asia					
15726	Trichadenia philippinensis																					South-East Asia (tropical)					
15727	Trichadenia philippinensis																					South-East Asia (tropical)					
15728	Trichadenia philippinensis																					Australia/PNG (tropical)					
15729	Trichanthera gigantea																					South America (tropical)					
15730	Trichilia americana																					Central America (tropical)					
15731	Trichilia canjerana																					South America (extratropical)					
15732	Trichilia catigua																					South America (extratropical)					
15733	Trichilia dregeana																					Africa (extratropical)					
15734	Trichilia emetica																					Africa (tropical)					
15735	Trichilia emetica																					Africa (extratropical)					
15736	Trichilia heudelotii																					Africa (tropical)					
15737	Trichilia hirta																					Central America (tropical)					
15738	Trichilia hirta																					South America (tropical)					
15740	Trichilia japurensis																					South America (tropical)					
15741	Trichilia lecointei																					South America (tropical)					
15742	Trichilia martiana																					Mexico					
15743	Trichilia maynasiana																					South America (tropical)					
15744	Trichilia micrantha																					South America (tropical)					
15745	Trichilia micrantha																					South America (tropical)					
15746	Trichilia monadelpha																					Africa (tropical)					
15747	Trichilia monadelpha																					Africa (tropical)					
15748	Trichilia moschata																					Mexico					
15749	Trichilia pallida																					South America (extratropical)					
15750	Trichilia pallida																					Mexico					
15751	Trichilia pallida																					South America (tropical)					
15752	Trichilia pleeana																					South America (tropical)					
